chembl_id	pref_name	max_phase	first_approval	molecule_type	oral	parenteral	topical	natural_product	prodrug	inorganic	polymer	veterinary	withdrawn	canonical_smiles	inchi_key	mw	alogp	hba	hbd	psa	rtb	ro5_viol	qed	heavy_atoms	aromatic_rings	smiles_clean	herg
CHEMBL435191	EDOTECARIN	3		Small molecule	0	0	0	1	0			0		O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO			-0.73	13	10	241.2	6			44	5	O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO	ok
CHEMBL435224	LAPAQUISTAT ACETATE	3		Small molecule	0	0	0	0	0			0		COc1cccc([C@H]2O[C@H](CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC			4.87	8	1	131.91	11			45	2	COc1cccc([C@H]2O[C@H](CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC	ok
CHEMBL435298	ESFLURBIPROFEN	4	2015	Small molecule	0	0	1	0	0			0		C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1			3.68	1	1	37.3	3			18	2	C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1	ok
CHEMBL435883	BERAPROST SODIUM	3		Small molecule	0	0	0	1	0			0		CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O.[Na+]			3.29	4	3	86.99	8			29	1	CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O	ok
CHEMBL435966	NIMORAZOLE	3		Small molecule	0	0	0	1	0			0		O=[N+]([O-])c1cncn1CCN1CCOCC1			0.12	6	0	73.43	4			16	1	O=[N+]([O-])c1cncn1CCN1CCOCC1	ok
CHEMBL436	TOLRESTAT	4	1989	Small molecule	0	0	0	0	0			0		COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F			3.56	3	1	49.77	4			24	2	COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F	ok
CHEMBL437	SULFATHIAZOLE	4	1945	Small molecule	0	0	1	1	0			0		Nc1ccc(S(=O)(=O)Nc2nccs2)cc1			1.53	5	2	85.08	3			16	2	Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	ok
CHEMBL437765	RIFAMYCIN	4	2018	Small molecule	1	0	0	1	0			0		CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C			4.75	12	6	201.31	2			50	2	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	ok
CHEMBL438	SULFAMERAZINE	4	1982	Small molecule	1	0	0	1	0			0		Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1			1.17	5	2	97.97	3			18	2	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	ok
CHEMBL438497	NICOTINAMIDE RIBOSIDE	3		Small molecule	0	0	0	1	0			0		NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1			-2.32	5	4	116.89	3			18	1	NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1	ok
CHEMBL439	SULFADIAZINE	4	1941	Small molecule	1	1	1	1	0			0		Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1			0.86	5	2	97.97	3			17	2	Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	ok
CHEMBL439849	VILAZODONE	4	2011	Small molecule	1	0	0	1	0			0		N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1			4.03	5	2	102.29	7			33	4	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1	RISK
CHEMBL440	THIAMYLAL	4	1982	Small molecule	0	1	0	1	0			0		C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O			1.52	3	2	58.2	5			17	0	C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O	ok
CHEMBL440294	PIPAMPERONE	3		Small molecule	0	0	0	0	0			0		NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1			2.59	4	1	66.64	7			27	1	NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	ok
CHEMBL441	THIOPENTAL	4	1982	Small molecule	0	0	1	1	0			0		CCCC(C)C1(CC)C(=O)NC(=S)NC1=O			1.35	3	2	58.2	4			16	0	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	ok
CHEMBL442	ERGOTAMINE	4	1948	Small molecule	1	0	1	1	0			0		CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21			1.99	6	3	118.21	4			43	3	CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21	ok
CHEMBL443	SULFAMETHOXAZOLE	4	1973	Small molecule	1	1	0	1	0			0		Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1			1.37	5	2	98.22	3			17	2	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	ok
CHEMBL443052	TAVABOROLE	4	2014	Small molecule	0	0	1	0	0			0		OB1OCc2cc(F)ccc21												OB1OCc2cc(F)ccc21	ok
CHEMBL4435170	DEUCRAVACITINIB	4	2022	Small molecule	1	0	0	0	0			0		[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC			1.73	9	3	135.95	7			31	3	[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	ok
CHEMBL44354	CEFTAZIDIME	4	1985	Small molecule	0	1	0	1	0			0		CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O			-1.3	11	3	191.22	9			37	2	CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O	ok
CHEMBL443605	HEXYLRESORCINOL	4	2004	Small molecule	0	0	0	1	0			0		CCCCCCc1ccc(O)cc1O			3.22	2	2	40.46	5			14	1	CCCCCCc1ccc(O)cc1O	ok
CHEMBL443684	NAVITOCLAX	3		Small molecule	0	0	0	0	0			0		CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1			8.83	11	2	128.36	16			65	4	CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1	ok
CHEMBL4437054	RILEMATOVIR	3		Small molecule	0	0	0	0	0			0		CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21			3.85	7	0	78.89	7			33	4	CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21	ok
CHEMBL444	BARBITAL	4		Small molecule	0	0	0	1	0			0		CCC1(CC)C(=O)NC(=O)NC1=O			0.16	3	2	75.27	2			13	0	CCC1(CC)C(=O)NC(=O)NC1=O	ok
CHEMBL444172	ZOSUQUIDAR	3		Small molecule	0	0	0	0	0			0		O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1			5.21	5	1	48.83	6			39	4	O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1	ok
CHEMBL444633	RIFABUTIN	4	1992	Small molecule	1	0	0	1	0			0		CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O			4.62	14	5	205.55	4			61	1	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O	ok
CHEMBL4446782	ORFORGLIPRON	3		Small molecule	0	0	0	0	0			0		Cc1cc(-n2nc3c(c2-n2ccn(-c4ccc5c(cnn5C)c4F)c2=O)[C@H](C)N(C(=O)c2cc4cc([C@H]5CCOC(C)(C)C5)ccc4n2[C@@]2(c4noc(=O)[nH]4)C[C@@H]2C)CC3)cc(C)c1F			7.44	13	1	155.93	7			65	8	Cc1cc(-n2nc3c(c2-n2ccn(-c4ccc5c(cnn5C)c4F)c2=O)[C@H](C)N(C(=O)c2cc4cc([C@H]5CCOC(C)(C)C5)ccc4n2[C@@]2(c4noc(=O)[nH]4)C[C@@H]2C)CC3)cc(C)c1F	ok
CHEMBL444814	L-CITRULLINE	3		Small molecule	0	0	0	1	0			0		NC(=O)NCCC[C@H](N)C(=O)O			-1.15	3	4	118.44	5			12	0	NC(=O)NCCC[C@H](N)C(=O)O	ok
CHEMBL444929	SQUALAMINE	3		Small molecule	0	0	0	1	0			0		CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O			5.55	7	5	133.91	16			43	0	CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O	ok
CHEMBL445	NORTRIPTYLINE	4	1964	Small molecule	1	0	0	1	0			0		CNCCC=C1c2ccccc2CCc2ccccc21			3.83	1	1	12.03	3			20	2	CNCCC=C1c2ccccc2CCc2ccccc21	ok
CHEMBL4458276	ENMETAZOBACTAM	4	2024	Small molecule	0	1	0	0	0			0		Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1			-3.43	7	0	116.28	3			21	1	Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1	ok
CHEMBL446	SULFAMETHAZINE	4	1949	Small molecule	1	0	0	1	0			0		Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1			1.48	5	2	97.97	3			19	2	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	ok
CHEMBL446143	ORNITHINE	3		Small molecule	0	0	0	1	0			0		NCCC[C@H](N)C(=O)O			-0.86	3	3	89.34	4			9	0	NCCC[C@H](N)C(=O)O	ok
CHEMBL44618	CHLOROFORM	4		Small molecule	0	0	0	1	0			0		ClC(Cl)Cl			1.99	0	0	0	0			4	0	ClC(Cl)Cl	ok
CHEMBL446452	ARUNDINE	3		Small molecule	0	0	0	1	0			0		c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1			4.24	0	2	31.58	2			19	4	c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	ok
CHEMBL44657	ETOPOSIDE	4	1983	Small molecule	1	1	0	1	0			0		COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O			1.34	13	3	160.83	5			42	2	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	ok
CHEMBL4468815	ZIRESOVIR	3		Small molecule	0	0	0	0	0			0		Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1			1.87	8	2	110.44	4			31	3	Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1	ok
CHEMBL447	SECOBARBITAL	4	1950	Small molecule	1	1	1	1	0			0		C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O			1.35	3	2	75.27	5			17	0	C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O	ok
CHEMBL4475463	AMCENESTRANT	3		Small molecule	0	0	0	0	0			0		O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1			7.8	3	1	49.77	8			38	3	O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1	ok
CHEMBL447955	SERLOPITANT	3		Small molecule	0	0	0	0	0			0		C[C@@H](O[C@H]1CC[C@@H]2CN(C3=CC(=O)CC3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1			7.68	3	0	29.54	5			39	2	C[C@@H](O[C@H]1CC[C@@H]2CN(C3=CC(=O)CC3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	ok
CHEMBL448	PENTOBARBITAL	4	1973	Small molecule	1	1	1	1	0			0		CCCC(C)C1(CC)C(=O)NC(=O)NC1=O			1.18	3	2	75.27	4			16	0	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	ok
CHEMBL4483575	REMIBRUTINIB	3		Small molecule	0	0	0	0	0			0		C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C			4.47	6	2	110.44	9			37	3	C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C	RISK
CHEMBL44884	ETHAMBUTOL	4	1967	Small molecule	1	0	0	1	0			0		CC[C@@H](CO)NCCN[C@@H](CC)CO			-0.29	4	4	64.52	9			14	0	CC[C@@H](CO)NCCN[C@@H](CC)CO	ok
CHEMBL449	BUTABARBITAL	4	1939	Small molecule	1	0	0	1	0			0		CCC(C)C1(CC)C(=O)NC(=O)NC1=O			0.79	3	2	75.27	3			15	0	CCC(C)C1(CC)C(=O)NC(=O)NC1=O	ok
CHEMBL449317	HESPERIDIN	3		Small molecule	0	0	0	1	0			0		COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O			-1.16	15	8	234.29	7			43	2	COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O	ok
CHEMBL45	MELATONIN	4	2007	Small molecule	1	0	0	1	0			0		COc1ccc2[nH]cc(CCNC(C)=O)c2c1			1.86	2	2	54.12	4			17	2	COc1ccc2[nH]cc(CCNC(C)=O)c2c1	ok
CHEMBL450	METHARBITAL	4	1982	Small molecule	1	0	0	1	0			0		CCC1(CC)C(=O)NC(=O)N(C)C1=O			0.5	3	1	66.48	2			14	0	CCC1(CC)C(=O)NC(=O)N(C)C1=O	ok
CHEMBL45029	MEPHOBARBITAL	4		Small molecule	0	0	0	1	0			0		CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O			1.04	3	1	66.48	2			18	1	CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O	ok
CHEMBL450449	TRABECTEDIN	4	2007	Small molecule	0	1	0	1	0			0		COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4			3.41	15	4	168.72	3			54	3	COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4	ok
CHEMBL451	CHLORDIAZEPOXIDE	4	1960	Small molecule	1	1	0	1	0			0		CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1			2.95	3	1	50.46	1			21	2	CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1	ok
CHEMBL451930	PLITIDEPSIN	4	2018	Small molecule	0	0	0	1	0			0		CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O												CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O	ok
CHEMBL452	CLONAZEPAM	4	1975	Small molecule	1	0	0	1	0			0		O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1			3.04	4	1	84.6	2			22	2	O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1	ok
CHEMBL452076	CILNIDIPINE	3		Small molecule	0	0	0	1	0			0		COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1			4.28	8	1	117	10			36	2	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1	ok
CHEMBL452231	TENIPOSIDE	4	1992	Small molecule	0	1	0	1	0			0		COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O			2.75	14	3	160.83	6			46	3	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	ok
CHEMBL4525964	VANIPREVIR	3		Small molecule	0	0	0	1	0			0		CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1			3.9	9	3	180.52	6			53	1	CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1	ok
CHEMBL453	SULFISOXAZOLE	4	1971	Small molecule	1	1	1	1	0			0		Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C			1.67	5	2	98.22	3			18	2	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C	ok
CHEMBL4533605	ZIDEBACTAM	3		Small molecule	0	0	0	1	0			0		O=C(NNC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O)[C@@H]1CCCNC1			-1.86	7	4	157.38	4			26	0	O=C(NNC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O)[C@@H]1CCCNC1	ok
CHEMBL4535757	SOTORASIB	4	2021	Small molecule	1	0	0	0	0			0		C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1			4.48	8	1	104.45	5			41	4	C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1	ok
CHEMBL454	BUTALBITAL	4	1983	Small molecule	1	0	0	1	0			0		C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O			0.96	3	2	75.27	4			16	0	C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O	ok
CHEMBL4541964	ZATOLMILAST	3		Small molecule	0	0	0	0	0			0		O=C(O)Cc1ccc(Cc2cc(-c3cccc(Cl)c3)nc(C(F)(F)F)c2)cc1			5.64	2	1	50.19	5			28	3	O=C(O)Cc1ccc(Cc2cc(-c3cccc(Cl)c3)nc(C(F)(F)F)c2)cc1	ok
CHEMBL454446	CEFDITOREN PIVOXIL	4	2001	Small molecule	1	0	0	1	1			0		CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1			2.3	14	2	175.4	9			41	2	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1	ok
CHEMBL454801	UBIDECARENONE	3		Small molecule	0	0	0	1	0			0		COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O			17.85	4	0	52.6	31			63	0	COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O	ok
CHEMBL455	SULFACETAMIDE	4	1945	Small molecule	0	0	1	1	0			0		CC(=O)NS(=O)(=O)c1ccc(N)cc1			0.09	4	2	89.26	2			14	1	CC(=O)NS(=O)(=O)c1ccc(N)cc1	ok
CHEMBL455136	ALMOREXANT	3		Small molecule	0	0	0	0	0			0		CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1			5.74	4	1	50.8	8			37	3	CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1	ok
CHEMBL455186	TREOSULFAN	4	2019	Small molecule	0	0	0	1	0			0		CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O			-2.34	8	2	127.2	7			16	0	CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O	ok
CHEMBL4558324	LAZERTINIB	4	2024	Small molecule	1	0	0	0	0			0		C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1			4.1	10	2	109.67	10			41	4	C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1	ok
CHEMBL4559134	SELPERCATINIB	4	2020	Small molecule	1	0	0	0	0			0		COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1			3.28	10	1	112.04	8			39	4	COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1	ok
CHEMBL455917	CHLORAL HYDRATE	4		Small molecule	0	0	0	1	0			0		OC(O)C(Cl)(Cl)Cl			0.67	2	2	40.46	0			7	0	OC(O)C(Cl)(Cl)Cl	ok
CHEMBL456	ETHACRYNIC ACID	4	1967	Small molecule	1	1	0	1	0			0		C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl			3.61	3	1	63.6	6			19	1	C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	ok
CHEMBL456341	LENABASUM	3		Small molecule	0	0	0	1	0			0		CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21			6.32	3	2	66.76	7			29	1	CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21	ok
CHEMBL457	GEMFIBROZIL	4	1981	Small molecule	1	0	0	1	0			0		Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1			3.57	2	1	46.53	6			18	1	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	ok
CHEMBL457547	MICAFUNGIN	4	2005	Small molecule	0	1	0	1	0			0		CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1												CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1	ok
CHEMBL45816	MIBEFRADIL	4	1997	Small molecule	1	0	0	0	0			0		COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C			5.27	5	1	67.45	11			36	3	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	RISK
